6.096,6.096,6.096,4.8768,9.144,0,0,19.99480135,3.5,682.865854,14.629374,133.154504,1128.84405
6.096,6.096,6.096,4.8768,9.144,0,0,19.99480135,90,227.621951,45.155247,175.567416,1937.964932
6.096,6.096,6.096,4.8768,9.144,0,4,41.36855452,3.5,227.621951,45.155247,175.567416,1937.964932
6.096,6.096,6.096,4.8768,9.144,0,4,41.36855452,90,682.865854,14.629374,124.960113,1094.700757
6.096,6.096,6.096,4.8768,9.144,1,0,19.99480135,3.5,682.865854,14.629374,124.960113,1094.700757
6.096,6.096,6.096,4.8768,9.144,1,0,19.99480135,90,227.621951,45.155247,171.470221,1922.031395
6.096,6.096,6.096,4.8768,9.144,1,4,41.36855452,3.5,227.621951,45.155247,171.470221,1922.031395
6.096,6.096,6.096,4.8768,9.144,1,4,41.36855452,90,357.244131,21.594915,110.653913,1106.673711
6.096,6.096,60.96,2.4384,3.048,0,0,19.99480135,3.5,357.244131,21.594915,110.653913,1106.673711
6.096,6.096,60.96,2.4384,3.048,0,0,19.99480135,90,227.835681,42.768265,168.588915,1849.848928
6.096,6.096,60.96,2.4384,3.048,0,4,41.36855452,3.5,227.835681,42.768265,168.588915,1849.848928
6.096,6.096,60.96,2.4384,3.048,0,4,41.36855452,90,357.244131,21.594915,106.366984,1088.811504
6.096,6.096,60.96,2.4384,3.048,1,0,19.99480135,3.5,357.244131,21.594915,106.366984,1088.811504
6.096,6.096,60.96,2.4384,3.048,1,0,19.99480135,90,227.835681,42.768265,164.487873,1833.900431
6.096,6.096,60.96,2.4384,3.048,1,4,41.36855452,3.5,227.835681,42.768265,164.487873,1833.900431
6.096,6.096,60.96,2.4384,3.048,1,4,41.36855452,90,357.244131,21.594915,110.653913,1106.673711
6.096,6.096,60.96,2.4384,3.048,0,0,19.99480135,3.5,357.244131,21.594915,110.653913,1106.673711
6.096,6.096,60.96,2.4384,3.048,0,0,19.99480135,90,227.835681,42.768265,168.588915,1849.848928
6.096,6.096,60.96,2.4384,3.048,0,4,41.36855452,3.5,227.835681,42.768265,168.588915,1849.848928
6.096,6.096,60.96,2.4384,3.048,0,4,41.36855452,90,357.244131,21.594915,106.366984,1088.811504
6.096,6.096,60.96,2.4384,3.048,1,0,19.99480135,3.5,357.244131,21.594915,106.366984,1088.811504
6.096,6.096,60.96,2.4384,3.048,1,0,19.99480135,90,227.835681,42.768265,164.487873,1833.900431
6.096,6.096,60.96,2.4384,3.048,1,4,41.36855452,3.5,227.835681,42.768265,164.487873,1833.900431
6.096,6.096,60.96,2.4384,3.048,1,4,41.36855452,90,781.00939,19.881161,161.551806,1407.668671
6.096,6.096,60.96,2.4384,9.144,0,0,19.99480135,3.5,781.00939,19.881161,161.551806,1407.668671
6.096,6.096,60.96,2.4384,9.144,0,0,19.99480135,90,227.835681,48.277815,184.789197,2053.812474
6.096,6.096,60.96,2.4384,9.144,0,4,41.36855452,3.5,227.835681,48.277815,184.789197,2053.812474
6.096,6.096,60.96,2.4384,9.144,0,4,41.36855452,90,781.00939,19.881161,152.179694,1368.618202
6.096,6.096,60.96,2.4384,9.144,1,0,19.99480135,90,227.835681,48.277815,180.688155,2037.863977
6.096,6.096,60.96,2.4384,9.144,1,4,41.36855452,90,781.00939,19.881161,161.551806,1407.668671
6.096,6.096,60.96,2.4384,9.144,0,0,19.99480135,90,227.835681,48.277815,184.789197,2053.812474
6.096,6.096,60.96,2.4384,9.144,0,4,41.36855452,90,781.00939,19.881161,152.179694,1368.618202
6.096,6.096,60.96,2.4384,9.144,1,0,19.99480135,90,227.835681,48.277815,180.688155,2037.863977
6.096,6.096,60.96,2.4384,9.144,1,4,41.36855452,90,641.181989,36.848878,192.986464,1915.561974
6.096,6.096,60.96,4.8768,3.048,0,0,19.99480135,3.5,641.181989,36.848878,192.986464,1915.561974
6.096,6.096,60.96,4.8768,3.048,0,0,19.99480135,90,227.621013,68.019253,242.796561,2784.389323
6.096,6.096,60.96,4.8768,3.048,0,4,41.36855452,3.5,227.621013,68.019253,242.796561,2784.389323
6.096,6.096,60.96,4.8768,3.048,0,4,41.36855452,90,641.181989,36.848878,185.29228,1883.502875
6.096,6.096,60.96,4.8768,3.048,1,0,19.99480135,3.5,641.181989,36.848878,185.29228,1883.502875
6.096,6.096,60.96,4.8768,3.048,1,0,19.99480135,90,227.621013,68.019253,238.699383,2768.455852
6.096,6.096,60.96,4.8768,3.048,1,4,41.36855452,3.5,227.621013,68.019253,238.699383,2768.455852
6.096,6.096,60.96,4.8768,3.048,1,4,41.36855452,90,641.181989,36.848878,192.986464,1915.561974
6.096,6.096,60.96,4.8768,3.048,0,0,19.99480135,3.5,641.181989,36.848878,192.986464,1915.561974
6.096,6.096,60.96,4.8768,3.048,0,0,19.99480135,90,227.621013,68.019253,242.796561,2784.389323
6.096,6.096,60.96,4.8768,3.048,0,4,41.36855452,3.5,227.621013,68.019253,242.796561,2784.389323
6.096,6.096,60.96,4.8768,3.048,0,4,41.36855452,90,641.181989,36.848878,185.29228,1883.502875
6.096,6.096,60.96,4.8768,3.048,1,0,19.99480135,3.5,641.181989,36.848878,185.29228,1883.502875
6.096,6.096,60.96,4.8768,3.048,1,0,19.99480135,90,227.621013,68.019253,238.699383,2768.455852
6.096,6.096,60.96,4.8768,3.048,1,4,41.36855452,3.5,227.621013,68.019253,238.699383,2768.455852
6.096,6.096,60.96,4.8768,3.048,1,4,41.36855452,90,866.669794,24.504709,186.454059,1652.500349
6.096,6.096,60.96,4.8768,9.144,0,0,19.99480135,3.5,866.669794,24.504709,186.454059,1652.500349
6.096,6.096,60.96,4.8768,9.144,0,0,19.99480135,90,227.621013,61.91462,224.846499,2558.395818
6.096,6.096,60.96,4.8768,9.144,0,4,41.36855452,3.5,227.621013,61.91462,224.846499,2558.395818
6.096,6.096,60.96,4.8768,9.144,0,4,41.36855452,90,866.669794,24.504709,176.054021,1609.166859
6.096,6.096,60.96,4.8768,9.144,1,0,19.99480135,3.5,866.669794,24.504709,176.054021,1609.166859
6.096,6.096,60.96,4.8768,9.144,1,0,19.99480135,90,227.621013,61.91462,220.749321,2542.462347
6.096,6.096,60.96,4.8768,9.144,1,4,41.36855452,3.5,227.621013,61.91462,220.749321,2542.462347
6.096,6.096,60.96,4.8768,9.144,1,4,41.36855452,90,866.669794,24.504709,186.454059,1652.500349
6.096,6.096,60.96,4.8768,9.144,0,0,19.99480135,3.5,866.669794,24.504709,186.454059,1652.500349
6.096,6.096,60.96,4.8768,9.144,0,0,19.99480135,90,227.621013,61.91462,224.846499,2558.395818
6.096,6.096,60.96,4.8768,9.144,0,4,41.36855452,3.5,227.621013,61.91462,224.846499,2558.395818
6.096,6.096,60.96,4.8768,9.144,0,4,41.36855452,90,866.669794,24.504709,176.054021,1609.166859
6.096,6.096,60.96,4.8768,9.144,1,0,19.99480135,3.5,866.669794,24.504709,176.054021,1609.166859
6.096,6.096,60.96,4.8768,9.144,1,0,19.99480135,90,227.621013,61.91462,220.749321,2542.462347
6.096,6.096,60.96,4.8768,9.144,1,4,41.36855452,3.5,227.621013,61.91462,220.749321,2542.462347
6.096,6.096,60.96,4.8768,9.144,1,4,41.36855452,90,295.906463,18.299778,92.86832,931.937337
6.096,60.96,6.096,2.4384,3.048,0,0,19.99480135,3.5,295.906463,18.299778,92.86832,931.937337
6.096,60.96,6.096,2.4384,3.048,0,0,19.99480135,90,227.870748,32.258057,137.691293,1460.80206
6.096,60.96,6.096,2.4384,3.048,0,4,41.36855452,3.5,227.870748,32.258057,137.691293,1460.80206
6.096,60.96,6.096,2.4384,3.048,0,4,41.36855452,90,295.906463,18.299778,89.317443,917.142014
6.096,60.96,6.096,2.4384,3.048,1,0,19.99480135,3.5,295.906463,18.299778,89.317443,917.142014
6.096,60.96,6.096,2.4384,3.048,1,0,19.99480135,90,227.870748,32.258057,133.589619,1444.851107
6.096,60.96,6.096,2.4384,3.048,1,4,41.36855452,3.5,227.870748,32.258057,133.589619,1444.851107
6.096,60.96,6.096,2.4384,3.048,1,4,41.36855452,90,295.906463,18.299778,92.86832,931.937337
6.096,60.96,6.096,2.4384,3.048,0,0,19.99480135,3.5,295.906463,18.299778,92.86832,931.937337
6.096,60.96,6.096,2.4384,3.048,0,0,19.99480135,90,227.870748,32.258057,137.691293,1460.80206
6.096,60.96,6.096,2.4384,3.048,0,4,41.36855452,3.5,227.870748,32.258057,137.691293,1460.80206
6.096,60.96,6.096,2.4384,3.048,0,4,41.36855452,90,295.906463,18.299778,89.317443,917.142014
6.096,60.96,6.096,2.4384,3.048,1,0,19.99480135,3.5,295.906463,18.299778,89.317443,917.142014
6.096,60.96,6.096,2.4384,3.048,1,0,19.99480135,90,227.870748,32.258057,133.589619,1444.851107
6.096,60.96,6.096,2.4384,3.048,1,4,41.36855452,3.5,227.870748,32.258057,133.589619,1444.851107
6.096,60.96,6.096,2.4384,3.048,1,4,41.36855452,90,700.891156,15.573472,138.30987,1179.296331
6.096,60.96,6.096,2.4384,9.144,0,0,19.99480135,3.5,700.891156,15.573472,138.30987,1179.296331
6.096,60.96,6.096,2.4384,9.144,0,0,19.99480135,90,227.870748,49.87719,189.498589,2113.062334
6.096,60.96,6.096,2.4384,9.144,0,4,41.36855452,3.5,227.870748,49.87719,189.498589,2113.062334
6.096,60.96,6.096,2.4384,9.144,0,4,41.36855452,90,700.891156,15.573472,129.899176,1144.251773
6.096,60.96,6.096,2.4384,9.144,1,0,19.99480135,3.5,700.891156,15.573472,129.899176,1144.251773
6.096,60.96,6.096,2.4384,9.144,1,0,19.99480135,90,227.870748,49.87719,185.396915,2097.111381
6.096,60.96,6.096,2.4384,9.144,1,4,41.36855452,3.5,227.870748,49.87719,185.396915,2097.111381
6.096,60.96,6.096,2.4384,9.144,1,4,41.36855452,90,700.891156,15.573472,138.30987,1179.296331
6.096,60.96,6.096,2.4384,9.144,0,0,19.99480135,3.5,700.891156,15.573472,138.30987,1179.296331
6.096,60.96,6.096,2.4384,9.144,0,0,19.99480135,90,227.870748,49.87719,189.498589,2113.062334
6.096,60.96,6.096,2.4384,9.144,0,4,41.36855452,3.5,227.870748,49.87719,189.498589,2113.062334
6.096,60.96,6.096,2.4384,9.144,0,4,41.36855452,90,700.891156,15.573472,129.899176,1144.251773
6.096,60.96,6.096,2.4384,9.144,1,0,19.99480135,3.5,700.891156,15.573472,129.899176,1144.251773
6.096,60.96,6.096,2.4384,9.144,1,0,19.99480135,90,227.870748,49.87719,185.396915,2097.111381
6.096,60.96,6.096,2.4384,9.144,1,4,41.36855452,3.5,227.870748,49.87719,185.396915,2097.111381
6.096,60.96,6.096,2.4384,9.144,1,4,41.36855452,90,227.871173,14.645368,73.142235,738.14073
6.096,60.96,6.096,4.8768,3.048,0,0,19.99480135,3.5,227.871173,14.645368,73.142235,738.14073
6.096,60.96,6.096,4.8768,3.048,0,0,19.99480135,90,227.871173,37.603967,153.410487,1658.708148
6.096,60.96,6.096,4.8768,3.048,0,4,41.36855452,3.5,227.871173,37.603967,153.410487,1658.708148
6.096,60.96,6.096,4.8768,3.048,0,4,41.36855452,90,227.871173,14.645368,70.407781,726.747172
6.096,60.96,6.096,4.8768,3.048,1,0,19.99480135,3.5,227.871173,14.645368,70.407781,726.747172
6.096,60.96,6.096,4.8768,3.048,1,0,19.99480135,90,227.871173,37.603967,149.308805,1642.757166
6.096,60.96,6.096,4.8768,3.048,1,4,41.36855452,3.5,227.871173,37.603967,149.308805,1642.757166
6.096,60.96,6.096,4.8768,3.048,1,4,41.36855452,90,227.871173,14.645368,73.142235,738.14073
6.096,60.96,6.096,4.8768,3.048,0,0,19.99480135,3.5,227.871173,14.645368,73.142235,738.14073
6.096,60.96,6.096,4.8768,3.048,0,0,19.99480135,90,227.871173,37.603967,153.410487,1658.708148
6.096,60.96,6.096,4.8768,3.048,0,4,41.36855452,3.5,227.871173,37.603967,153.410487,1658.708148
6.096,60.96,6.096,4.8768,3.048,0,4,41.36855452,90,227.871173,14.645368,70.407781,726.747172
6.096,60.96,6.096,4.8768,3.048,1,0,19.99480135,90,227.871173,37.603967,149.308805,1642.757166
6.096,60.96,6.096,4.8768,3.048,1,4,41.36855452,3.5,227.871173,37.603967,149.308805,1642.757166
6.096,60.96,6.096,4.8768,9.144,0,0,19.99480135,3.5,683.612245,14.645368,133.300056,1130.078052
6.096,60.96,6.096,4.8768,9.144,0,0,19.99480135,90,227.871173,52.530859,197.301519,2211.301682
6.096,60.96,6.096,4.8768,9.144,0,4,41.36855452,90,683.612245,14.645368,125.096709,1095.897439
6.096,60.96,6.096,4.8768,9.144,1,0,19.99480135,3.5,683.612245,14.645368,125.096709,1095.897439
6.096,60.96,6.096,4.8768,9.144,1,4,41.36855452,3.5,227.871173,52.530859,193.199837,2195.3507
6.096,60.96,6.096,4.8768,9.144,1,4,41.36855452,90,683.612245,14.645368,133.300056,1130.078052
6.096,60.96,6.096,4.8768,9.144,0,0,19.99480135,90,227.871173,52.530859,197.301519,2211.301682
6.096,60.96,6.096,4.8768,9.144,0,4,41.36855452,3.5,227.871173,52.530859,197.301519,2211.301682
6.096,60.96,6.096,4.8768,9.144,1,0,19.99480135,3.5,683.612245,14.645368,125.096709,1095.897439
6.096,60.96,6.096,4.8768,9.144,1,0,19.99480135,90,227.871173,52.530859,193.199837,2195.3507
6.096,60.96,6.096,4.8768,9.144,1,4,41.36855452,3.5,227.871173,52.530859,193.199837,2195.3507
6.096,60.96,6.096,4.8768,9.144,1,4,41.36855452,90,339.334445,20.632466,105.45985,1055.641518
6.096,60.96,60.96,2.4384,3.048,0,0,19.99480135,3.5,339.334445,20.632466,105.45985,1055.641518
6.096,60.96,60.96,2.4384,3.048,0,0,19.99480135,90,227.781287,37.704526,153.68927,1662.325661
6.096,60.96,60.96,2.4384,3.048,0,4,41.36855452,3.5,227.781287,37.704526,153.68927,1662.325661
6.096,60.96,60.96,2.4384,3.048,0,4,41.36855452,90,339.334445,20.632466,101.387836,1038.674795
6.096,60.96,60.96,2.4384,3.048,1,0,19.99480135,3.5,339.334445,20.632466,101.387836,1038.674795
6.096,60.96,60.96,2.4384,3.048,1,0,19.99480135,90,227.781287,37.704526,149.589207,1646.38097
6.096,60.96,60.96,2.4384,3.048,1,4,41.36855452,3.5,227.781287,37.704526,149.589207,1646.38097
6.096,60.96,60.96,2.4384,3.048,1,4,41.36855452,90,339.334445,20.632466,105.45985,1055.641518
6.096,60.96,60.96,2.4384,3.048,0,0,19.99480135,3.5,339.334445,20.632466,105.45985,1055.641518
6.096,60.96,60.96,2.4384,3.048,0,0,19.99480135,90,227.781287,37.704526,153.68927,1662.325661
6.096,60.96,60.96,2.4384,3.048,0,4,41.36855452,3.5,227.781287,37.704526,153.68927,1662.325661
6.096,60.96,60.96,2.4384,3.048,0,4,41.36855452,90,339.334445,20.632466,101.387836,1038.674795
6.096,60.96,60.96,2.4384,3.048,1,0,19.99480135,3.5,339.334445,20.632466,101.387836,1038.674795
6.096,60.96,60.96,2.4384,3.048,1,0,19.99480135,90,227.781287,37.704526,149.589207,1646.38097
6.096,60.96,60.96,2.4384,3.048,1,4,41.36855452,3.5,227.781287,37.704526,149.589207,1646.38097
6.096,60.96,60.96,2.4384,3.048,1,4,41.36855452,90,773.27295,19.471007,159.324578,1385.831415
6.096,60.96,60.96,2.4384,9.144,0,0,19.99480135,3.5,773.27295,19.471007,159.324578,1385.831415
6.096,60.96,60.96,2.4384,9.144,0,0,19.99480135,90,227.781287,57.041548,210.547849,2378.182207
6.096,60.96,60.96,2.4384,9.144,0,4,41.36855452,3.5,227.781287,57.041548,210.547849,2378.182207
6.096,60.96,60.96,2.4384,9.144,0,4,41.36855452,90,773.27295,19.471007,150.045303,1347.167768
6.096,60.96,60.96,2.4384,9.144,1,0,19.99480135,3.5,773.27295,19.471007,150.045303,1347.167768
6.096,60.96,60.96,2.4384,9.144,1,0,19.99480135,90,227.781287,57.041548,206.447786,2362.237516
6.096,60.96,60.96,2.4384,9.144,1,4,41.36855452,3.5,227.781287,57.041548,206.447786,2362.237516
6.096,60.96,60.96,2.4384,9.144,1,4,41.36855452,90,773.27295,19.471007,159.324578,1385.831415
6.096,60.96,60.96,2.4384,9.144,0,0,19.99480135,3.5,773.27295,19.471007,159.324578,1385.831415
6.096,60.96,60.96,2.4384,9.144,0,0,19.99480135,90,227.781287,57.041548,210.547849,2378.182207
6.096,60.96,60.96,2.4384,9.144,0,4,41.36855452,3.5,227.781287,57.041548,210.547849,2378.182207
6.096,60.96,60.96,2.4384,9.144,0,4,41.36855452,90,773.27295,19.471007,150.045303,1347.167768
6.096,60.96,60.96,2.4384,9.144,1,0,19.99480135,3.5,773.27295,19.471007,150.045303,1347.167768
6.096,60.96,60.96,2.4384,9.144,1,0,19.99480135,90,227.781287,57.041548,206.447786,2362.237516
6.096,60.96,60.96,2.4384,9.144,1,4,41.36855452,3.5,227.781287,57.041548,206.447786,2362.237516
6.096,60.96,60.96,2.4384,9.144,1,4,41.36855452,90,530.448215,30.901092,160.880734,1600.14388
6.096,60.96,60.96,4.8768,3.048,0,0,19.99480135,3.5,530.448215,30.901092,160.880734,1600.14388
6.096,60.96,60.96,4.8768,3.048,0,0,19.99480135,90,227.781287,57.70518,212.499192,2402.749851
6.096,60.96,60.96,4.8768,3.048,0,4,41.36855452,3.5,227.781287,57.70518,212.499192,2402.749851
6.096,60.96,60.96,4.8768,3.048,0,4,41.36855452,90,530.448215,30.901092,154.515356,1573.621469
6.096,60.96,60.96,4.8768,3.048,1,0,19.99480135,3.5,530.448215,30.901092,154.515356,1573.621469
6.096,60.96,60.96,4.8768,3.048,1,0,19.99480135,90,227.781287,57.70518,208.399129,2386.80516
6.096,60.96,60.96,4.8768,3.048,1,4,41.36855452,3.5,227.781287,57.70518,208.399129,2386.80516
6.096,60.96,60.96,4.8768,3.048,1,4,41.36855452,90,530.448215,30.901092,160.880734,1600.14388
6.096,60.96,60.96,4.8768,3.048,0,0,19.99480135,3.5,530.448215,30.901092,160.880734,1600.14388
6.096,60.96,60.96,4.8768,3.048,0,0,19.99480135,90,227.781287,57.70518,212.499192,2402.749851
6.096,60.96,60.96,4.8768,3.048,0,4,41.36855452,3.5,227.781287,57.70518,212.499192,2402.749851
6.096,60.96,60.96,4.8768,3.048,0,4,41.36855452,90,530.448215,30.901092,154.515356,1573.621469
6.096,60.96,60.96,4.8768,3.048,1,0,19.99480135,3.5,530.448215,30.901092,154.515356,1573.621469
6.096,60.96,60.96,4.8768,3.048,1,0,19.99480135,90,227.781287,57.70518,208.399129,2386.80516
6.096,60.96,60.96,4.8768,3.048,1,4,41.36855452,3.5,227.781287,57.70518,208.399129,2386.80516
6.096,60.96,60.96,4.8768,3.048,1,4,41.36855452,90,788.92193,20.312036,163.863205,1430.424427
6.096,60.96,60.96,4.8768,9.144,0,0,19.99480135,3.5,788.92193,20.312036,163.863205,1430.424427
6.096,60.96,60.96,4.8768,9.144,0,0,19.99480135,90,227.781287,63.786295,230.380104,2627.872745
6.096,60.96,60.96,4.8768,9.144,0,4,41.36855452,3.5,227.781287,63.786295,230.380104,2627.872745
6.096,60.96,60.96,4.8768,9.144,0,4,41.36855452,90,788.92193,20.312036,154.396142,1390.97833
6.096,60.96,60.96,4.8768,9.144,1,0,19.99480135,3.5,788.92193,20.312036,154.396142,1390.97833
6.096,60.96,60.96,4.8768,9.144,1,0,19.99480135,90,227.781287,63.786295,226.280041,2611.928054
6.096,60.96,60.96,4.8768,9.144,1,4,41.36855452,3.5,227.781287,63.786295,226.280041,2611.928054
6.096,60.96,60.96,4.8768,9.144,1,4,41.36855452,90,788.92193,20.312036,163.863205,1430.424427
6.096,60.96,60.96,4.8768,9.144,0,0,19.99480135,3.5,788.92193,20.312036,163.863205,1430.424427
6.096,60.96,60.96,4.8768,9.144,0,0,19.99480135,90,227.781287,63.786295,230.380104,2627.872745
6.096,60.96,60.96,4.8768,9.144,0,4,41.36855452,3.5,227.781287,63.786295,230.380104,2627.872745
6.096,60.96,60.96,4.8768,9.144,0,4,41.36855452,90,788.92193,20.312036,154.396142,1390.97833
6.096,60.96,60.96,4.8768,9.144,1,0,19.99480135,3.5,788.92193,20.312036,154.396142,1390.97833
6.096,60.96,60.96,4.8768,9.144,1,0,19.99480135,90,227.781287,63.786295,226.280041,2611.928054
6.096,60.96,60.96,4.8768,9.144,1,4,41.36855452,3.5,227.781287,63.786295,226.280041,2611.928054
6.096,60.96,60.96,4.8768,9.144,1,4,41.36855452,90,295.906463,18.299778,92.86832,931.937337
60.96,6.096,6.096,2.4384,3.048,0,0,19.99480135,3.5,295.906463,18.299778,92.86832,931.937337
60.96,6.096,6.096,2.4384,3.048,0,0,19.99480135,90,227.870748,32.258057,137.691293,1460.80206
60.96,6.096,6.096,2.4384,3.048,0,4,41.36855452,3.5,227.870748,32.258057,137.691293,1460.80206
60.96,6.096,6.096,2.4384,3.048,0,4,41.36855452,90,295.906463,18.299778,89.317443,917.142014
60.96,6.096,6.096,2.4384,3.048,1,0,19.99480135,3.5,295.906463,18.299778,89.317443,917.142014
60.96,6.096,6.096,2.4384,3.048,1,0,19.99480135,90,227.870748,32.258057,133.589619,1444.851107
60.96,6.096,6.096,2.4384,3.048,1,4,41.36855452,3.5,227.870748,32.258057,133.589619,1444.851107
60.96,6.096,6.096,2.4384,3.048,1,4,41.36855452,90,295.906463,18.299778,92.86832,931.937337
60.96,6.096,6.096,2.4384,3.048,0,0,19.99480135,3.5,295.906463,18.299778,92.86832,931.937337
60.96,6.096,6.096,2.4384,3.048,0,0,19.99480135,90,227.870748,32.258057,137.691293,1460.80206
60.96,6.096,6.096,2.4384,3.048,0,4,41.36855452,3.5,227.870748,32.258057,137.691293,1460.80206
60.96,6.096,6.096,2.4384,3.048,0,4,41.36855452,90,295.906463,18.299778,89.317443,917.142014
60.96,6.096,6.096,2.4384,3.048,1,0,19.99480135,3.5,295.906463,18.299778,89.317443,917.142014
60.96,6.096,6.096,2.4384,3.048,1,0,19.99480135,90,227.870748,32.258057,133.589619,1444.851107
60.96,6.096,6.096,2.4384,3.048,1,4,41.36855452,3.5,227.870748,32.258057,133.589619,1444.851107
60.96,6.096,6.096,2.4384,3.048,1,4,41.36855452,90,700.891156,15.573472,138.30987,1179.296331
60.96,6.096,6.096,2.4384,9.144,0,0,19.99480135,3.5,700.891156,15.573472,138.30987,1179.296331
60.96,6.096,6.096,2.4384,9.144,0,0,19.99480135,90,227.870748,50.733461,192.016369,2144.761498
